Primary Key,Ancient Toponym,ModernToponym,Province,Country,,,,,Longitude (X),Latitude (Y),,,,,,,,,,,,,,,,,,
Hanson2016_828,Egnatia,Egnazia,Italia (II Apulia et Calabria),Italy,,,,,17.39084,40.887938,,,,,,,,,,,,,,,,,,
Hanson2016_829,Forentum,Lavello,Italia (II Apulia et Calabria),Italy,,,,,15.770541,41.052244,,,,,,,,,,,,,,,,,,
Hanson2016_830,Genusia,Ginosa,Italia (II Apulia et Calabria),Italy,,,,,16.757056,40.581291,,,,,,,,,,,,,,,,,,
Hanson2016_831,Herdoniae,Ordona,Italia (II Apulia et Calabria),Italy,,,,,15.620768,41.310742,,,,,,,,,,,,,,,,,,
Hanson2016_832,Hydruntum,Otranto,Italia (II Apulia et Calabria),Italy,,,,,18.483141,40.150048,,,,,,,,,,,,,,,,,,
Hanson2016_833,Luceria,Lucera,Italia (II Apulia et Calabria),Italy,,,,,15.335944,41.509222,,,,,,,,,,,,,,,,,,
Hanson2016_834,Lupiae,Lecce,Italia (II Apulia et Calabria),Italy,,,,,18.174015,40.353291,,,,,,,,,,,,,,,,,,
Hanson2016_835,Neretum,Nardo,Italia (II Apulia et Calabria),Italy,,,,,18.030424,40.175929,,,,,,,,,,,,,,,,,,
Hanson2016_836,Rubi,Ruvo di Puglia,Italia (II Apulia et Calabria),Italy,,,,,16.485165,41.118367,,,,,,,,,,,,,,,,,,
Hanson2016_837,Rudiae,Rugge,Italia (II Apulia et Calabria),Italy,,,,,18.14849,40.33352,,,,,,,,,,,,,,,,,,
Hanson2016_838,Salapia Nova,Monte di Salpi?,Italia (II Apulia et Calabria),Italy,,,,,15.959872,41.398574,,,,,,,,,,,,,,,,,,
Hanson2016_839,Salapia Vetus,Lago di Salpi,Italia (II Apulia et Calabria),Italy,,,,,15.9933,41.403381,,,,,,,,,,,,,,,,,,
Hanson2016_840,Silvium,Gravina di Puglia,Italia (II Apulia et Calabria),Italy,,,,,16.416166,40.818523,,,,,,,,,,,,,,,,,,
Hanson2016_841,Sipontum,Siponto,Italia (II Apulia et Calabria),Italy,,,,,15.889767,41.608482,,,,,,,,,,,,,,,,,,
Hanson2016_842,Tarentum,Taranto,Italia (II Apulia et Calabria),Italy,,,,,17.243272,40.47124,,,,,,,,,,,,,,,,,,
Hanson2016_843,Teanum Apulum,S. Paolo di Civitate,Italia (II Apulia et Calabria),Italy,,,,,15.261291,41.739075,,,,,,,,,,,,,,,,,,
Hanson2016_844,Uxentum,Ugento,Italia (II Apulia et Calabria),Italy,,,,,18.158296,39.927352,,,,,,,,,,,,,,,,,,
Hanson2016_845,Venusia,Venosa,Italia (II Apulia et Calabria),Italy,,,,,15.819405,40.963082,,,,,,,,,,,,,,,,,,
Hanson2016_846,Veretum,Vereto,Italia (II Apulia et Calabria),Italy,,,,,15.827407,40.969057,,,,,,,,,,,,,,,,,,
Hanson2016_847,Vibinum,Bovino,Italia (II Apulia et Calabria),Italy,,,,,15.957096,41.706464,,,,,,,,,,,,,,,,,,
Hanson2016_848,Aceruntia,Acerenza,Italia (III Lucania et Brutii),Italy,,,,,15.940592,40.796874,,,,,,,,,,,,,,,,,,
Hanson2016_849,Aprustum,Argusto,Italia (III Lucania et Brutii),Italy,,,,,16.915692,39.147636,,,,,,,,,,,,,,,,,,
Hanson2016_850,Bantia,Banzi,Italia (III Lucania et Brutii),Italy,,,,,16.013926,40.861741,,,,,,,,,,,,,,,,,,
Hanson2016_851,Buxentum,Policastro Bussentino,Italia (III Lucania et Brutii),Italy,,,,,15.511196,40.07015,,,,,,,,,,,,,,,,,,
Hanson2016_852,Consentia,Consenza,Italia (III Lucania et Brutii),Italy,,,,,16.250026,39.29985,,,,,,,,,,,,,,,,,,
Hanson2016_853,Copia,Sybaris,Italia (III Lucania et Brutii),Italy,,,,,16.490517,39.715622,,,,,,,,,,,,,,,,,,
Hanson2016_854,Cosilinum,Padula,Italia (III Lucania et Brutii),Italy,,,,,15.592337,40.39484,,,,,,,,,,,,,,,,,,
Hanson2016_855,Croton,Crotone,Italia (III Lucania et Brutii),Italy,,,,,17.146875,39.079077,,,,,,,,,,,,,,,,,,
Hanson2016_856,Grumentum,Grumento,Italia (III Lucania et Brutii),Italy,,,,,15.906111,40.283889,,,,,,,,,,,,,,,,,,
Hanson2016_857,Heraclea (Italia (III Lucania et Brutii)),Policoro,Italia (III Lucania et Brutii),Italy,,,,,16.691668,40.208334,,,,,,,,,,,,,,,,,,
Hanson2016_858,Locri,Locri,Italia (III Lucania et Brutii),Italy,,,,,16.259896,38.236415,,,,,,,,,,,,,,,,,,
Hanson2016_859,Metapontum,Metaponto,Italia (III Lucania et Brutii),Italy,,,,,16.825234,40.383628,,,,,,,,,,,,,,,,,,
Hanson2016_860,Numistro,Unknown,Italia (III Lucania et Brutii),Italy,,,,,15.48671,40.753576,,,,,,,,,,,,,,,,,,
Hanson2016_861,Paestum,Pesto,Italia (III Lucania et Brutii),Italy,,,,,15.00508,40.418666,,,,,,,,,,,,,,,,,,
Hanson2016_862,Petelia,Strongoli,Italia (III Lucania et Brutii),Italy,,,,,17.051082,39.266076,,,,,,,,,,,,,,,,,,
Hanson2016_863,Potentia (Italia (III Lucania et Brutii)),Potenza,Italia (III Lucania et Brutii),Italy,,,,,15.804008,40.637974,,,,,,,,,,,,,,,,,,
Hanson2016_864,Regium,Reggio Calabria,Italia (III Lucania et Brutii),Italy,,,,,15.645082,38.108612,,,,,,,,,,,,,,,,,,
Hanson2016_865,Scolacium,Catanzaro,Italia (III Lucania et Brutii),Italy,,,,,16.59605,38.810332,,,,,,,,,,,,,,,,,,
Hanson2016_866,Sontia,Sanza,Italia (III Lucania et Brutii),Italy,,,,,15.551387,40.242232,,,,,,,,,,,,,,,,,,
Hanson2016_867,Tegianum,Teggiano,Italia (III Lucania et Brutii),Italy,,,,,15.539993,40.378394,,,,,,,,,,,,,,,,,,
Hanson2016_868,Tempsa,Unlocated,Italia (III Lucania et Brutii),Italy,,,,,16.611139,39.448133,,,,,,,,,,,,,,,,,,
Hanson2016_869,Velia,Elea,Italia (III Lucania et Brutii),Italy,,,,,15.154241,40.159537,,,,,,,,,,,,,,,,,,
Hanson2016_870,Vibo Valentia,Unknown,Italia (III Lucania et Brutii),Italy,,,,,16.104975,38.670773,,,,,,,,,,,,,,,,,,
Hanson2016_871,Volcei,Buccino,Italia (III Lucania et Brutii),Italy,,,,,15.374758,40.632707,,,,,,,,,,,,,,,,,,
Hanson2016_872,Aequi,Aequi,Italia (IV Samnium),Italy,,,,,13.195431,42.186833,,,,,,,,,,,,,,,,,,
Hanson2016_873,Aesernia,Isernia,Italia (IV Samnium),Italy,,,,,14.233993,41.598064,,,,,,,,,,,,,,,,,,
Hanson2016_874,Alba Fucentia,Albe,Italia (IV Samnium),Italy,,,,,13.408983,42.079894,,,,,,,,,,,,,,,,,,
Hanson2016_875,Amiternum,S. Vittorino,Italia (IV Samnium),Italy,,,,,13.306,42.400556,,,,,,,,,,,,,,,,,,
Hanson2016_876,Angitia,Luco,Italia (IV Samnium),Italy,,,,,13.459907,41.970045,,,,,,,,,,,,,,,,,,
Hanson2016_877,Antinum,Civita d'Antino,Italia (IV Samnium),Italy,,,,,13.471758,41.885604,,,,,,,,,,,,,,,,,,
Hanson2016_878,Anxanum,Lanciano,Italia (IV Samnium),Italy,,,,,14.388696,42.229729,,,,,,,,,,,,,,,,,,
Hanson2016_879,Aufidena,Castel di Sangro,Italia (IV Samnium),Italy,,,,,14.104444,41.774722,,,,,,,,,,,,,,,,,,
Hanson2016_880,Aveia,Aveia,Italia (IV Samnium),Italy,,,,,13.487411,42.295745,,,,,,,,,,,,,,,,,,
Hanson2016_881,Bovianum,Boiano,Italia (IV Samnium),Italy,,,,,14.47104,41.482055,,,,,,,,,,,,,,,,,,
Hanson2016_882,Carseoli,Carsli,Italia (IV Samnium),Italy,,,,,13.08687,42.0993,,,,,,,,,,,,,,,,,,
Hanson2016_883,Cluviae,Piano Laroma,Italia (IV Samnium),Italy,,,,,14.260862,42.136297,,,,,,,,,,,,,,,,,,
Hanson2016_884,Corfinium,Corfinio,Italia (IV Samnium),Italy,,,,,13.842185,42.123814,,,,,,,,,,,,,,,,,,
Hanson2016_885,Cures,Cures,Italia (IV Samnium),Italy,,,,,12.684231,42.178026,,,,,,,,,,,,,,,,,,
Hanson2016_886,Fagifulae,Montagano,Italia (IV Samnium),Italy,,,,,14.667625,41.657876,,,,,,,,,,,,,,,,,,
Hanson2016_887,Forum Novum,Forum Novum,Italia (IV Samnium),Italy,,,,,12.63908,42.35459,,,,,,,,,,,,,,,,,,
Hanson2016_888,Histonium,Vasto,Italia (IV Samnium),Italy,,,,,14.709621,42.112706,,,,,,,,,,,,,,,,,,
Hanson2016_889,Hortona,Ortona,Italia (IV Samnium),Italy,,,,,14.403382,42.3549,,,,,,,,,,,,,,,,,,
Hanson2016_890,Iuvanum,Unknown,Italia (IV Samnium),Italy,,,,,14.256704,41.998988,,,,,,,,,,,,,,,,,,
Hanson2016_891,Larinum,Larino,Italia (IV Samnium),Italy,,,,,14.916232,41.805416,,,,,,,,,,,,,,,,,,
Hanson2016_892,Marruvium,S. Benedetto dei Marsi,Italia (IV Samnium),Italy,,,,,13.623923,42.005292,,,,,,,,,,,,,,,,,,
Hanson2016_893,Nomentum,Mentana,Italia (IV Samnium),Italy,,,,,12.637366,42.033429,,,,,,,,,,,,,,,,,,
Hanson2016_894,Peltuinum,Gran Sasso,Italia (IV Samnium),Italy,,,,,13.620278,42.285833,,,,,,,,,,,,,,,,,,
Hanson2016_895,Pinna,S. Domenico,Italia (IV Samnium),Italy,,,,,13.927488,42.457647,,,,,,,,,,,,,,,,,,
Hanson2016_896,Reate,Rieti,Italia (IV Samnium),Italy,,,,,12.861179,42.403056,,,,,,,,,,,,,,,,,,
Hanson2016_897,Saepinum,Sepino,Italia (IV Samnium),Italy,,,,,14.617674,41.433396,,,,,,,,,,,,,,,,,,
Hanson2016_898,Sulmo,Sulmona,Italia (IV Samnium),Italy,,,,,13.925721,42.047699,,,,,,,,,,,,,,,,,,
Hanson2016_899,Superaequum,Castelvecchio Subequo,Italia (IV Samnium),Italy,,,,,13.730645,42.130586,,,,,,,,,,,,,,,,,,
Hanson2016_900,Teate Marrucinorum,Chieti,Italia (IV Samnium),Italy,,,,,14.167151,42.351793,,,,,,,,,,,,,,,,,,
Hanson2016_901,Terventum,Trivento,Italia (IV Samnium),Italy,,,,,14.551936,41.782158,,,,,,,,,,,,,,,,,,
Hanson2016_902,Tibur,Tivoli,Italia (IV Samnium),Italy,,,,,12.798272,41.963579,,,,,,,,,,,,,,,,,,
Hanson2016_903,Trebula Mutuesca,Monteleone Sabino,Italia (IV Samnium),Italy,,,,,12.858141,42.233123,,,,,,,,,,,,,,,,,,
Hanson2016_904,Trebula Suffenas,Unlocated,Italia (IV Samnium),Italy,,,,,12.937703,41.95424,,,,,,,,,,,,,,,,,,
Hanson2016_905,Ancona,Ancona,Italia (V Picenum),Italy,,,,,13.518757,43.615857,,,,,,,,,,,,,,,,,,
Hanson2016_906,Asculum,Ascoli Piceno,Italia (V Picenum),Italy,,,,,13.575401,42.854273,,,,,,,,,,,,,,,,,,
Hanson2016_907,Atria,Atri,Italia (V Picenum),Italy,,,,,13.975858,42.579977,,,,,,,,,,,,,,,,,,
Hanson2016_908,Auximum,Osimo,Italia (V Picenum),Italy,,,,,13.485524,43.485838,,,,,,,,,,,,,,,,,,
Hanson2016_909,Castrum Novum (Italia (V Picenum)),Giulianova,Italia (V Picenum),Italy,,,,,13.966112,42.753362,,,,,,,,,,,,,,,,,,
Hanson2016_910,Cluana,Portocivitanova,Italia (V Picenum),Italy,,,,,13.730452,43.304794,,,,,,,,,,,,,,,,,,
Hanson2016_911,Falerio,Falerone,Italia (V Picenum),Italy,,,,,13.470265,43.105492,,,,,,,,,,,,,,,,,,
Hanson2016_912,Firmum,Fermo,Italia (V Picenum),Italy,,,,,13.724222,43.16563,,,,,,,,,,,,,,,,,,
Hanson2016_913,Helvia Ricina,Ricina,Italia (V Picenum),Italy,,,,,13.424,43.3279,,,,,,,,,,,,,,,,,,
Hanson2016_914,Interamnia Praetuttiorum,Teramo,Italia (V Picenum),Italy,,,,,13.700768,42.659733,,,,,,,,,,,,,,,,,,
Hanson2016_915,Numana,Numana,Italia (V Picenum),Italy,,,,,13.622062,43.510254,,,,,,,,,,,,,,,,,,
Hanson2016_916,Pausulae,Corridonia,Italia (V Picenum),Italy,,,,,13.510245,43.248496,,,,,,,,,,,,,,,,,,
Hanson2016_917,Pollentia (Italia (V Picenum)),Pollenzo,Italia (V Picenum),Italy,,,,,13.348377,43.266889,,,,,,,,,,,,,,,,,,
Hanson2016_918,Potentia (Italia (V Picenum)),S. Maria a Potenza,Italia (V Picenum),Italy,,,,,13.67103,43.414635,,,,,,,,,,,,,,,,,,
Hanson2016_919,Tolentinum,Tolentino,Italia (V Picenum),Italy,,,,,13.283408,43.209532,,,,,,,,,,,,,,,,,,
Hanson2016_920,Trea,Treia,Italia (V Picenum),Italy,,,,,13.312548,43.311591,,,,,,,,,,,,,,,,,,
Hanson2016_921,Urbs Salvia,Urbisaglia,Italia (V Picenum),Italy,,,,,13.381379,43.198353,,,,,,,,,,,,,,,,,,
Hanson2016_922,Aesis,Iesi,Italia (VI Umbria and Ager Gallicus),Italy,,,,,13.24375,43.522387,,,,,,,,,,,,,,,,,,
Hanson2016_923,Ameria,Amelia,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.413636,42.557585,,,,,,,,,,,,,,,,,,
Hanson2016_924,Asisium,Assisi,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.617518,43.070167,,,,,,,,,,,,,,,,,,
Hanson2016_925,Camerinum,Camerino,Italia (VI Umbria and Ager Gallicus),Italy,,,,,13.066642,43.134144,,,,,,,,,,,,,,,,,,
Hanson2016_926,Carsulae,Carsulae,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.557153,42.639792,,,,,,,,,,,,,,,,,,
Hanson2016_927,Cingulum,Cingoli,Italia (VI Umbria and Ager Gallicus),Italy,,,,,13.203437,43.37422,,,,,,,,,,,,,,,,,,
Hanson2016_928,Cupra Maritima,Civita di Marano,Italia (VI Umbria and Ager Gallicus),Italy,,,,,13.116407,43.446889,,,,,,,,,,,,,,,,,,
Hanson2016_929,Fanum Fortunae,Fano,Italia (VI Umbria and Ager Gallicus),Italy,,,,,13.017751,43.843172,,,,,,,,,,,,,,,,,,
Hanson2016_930,Forum Sempronii,Fossombrone,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.817031,43.700322,,,,,,,,,,,,,,,,,,
Hanson2016_931,Fulginiae,Foligno,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.703192,42.955653,,,,,,,,,,,,,,,,,,
Hanson2016_932,Hispellum,Spello,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.670753,42.994022,,,,,,,,,,,,,,,,,,
Hanson2016_933,Iguvium,Gubbio,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.580375,43.350411,,,,,,,,,,,,,,,,,,
Hanson2016_934,Interamna Nahars,Terni,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.646781,42.560219,,,,,,,,,,,,,,,,,,
Hanson2016_935,Matilica,Matélica,Italia (VI Umbria and Ager Gallicus),Italy,,,,,13.008723,43.255867,,,,,,,,,,,,,,,,,,
Hanson2016_936,Mevania,Bevagna,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.607281,42.931821,,,,,,,,,,,,,,,,,,
Hanson2016_937,Mevaniola,Unknown,Italia (VI Umbria and Ager Gallicus),Italy,,,,,11.903398,43.983123,,,,,,,,,,,,,,,,,,
Hanson2016_938,Narnia,Narni,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.51563,42.517602,,,,,,,,,,,,,,,,,,
Hanson2016_939,Nuceria Camellaria,Nocera dei Pagani,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.788349,43.113857,,,,,,,,,,,,,,,,,,
Hanson2016_940,Nursia,Norcia,Italia (VI Umbria and Ager Gallicus),Italy,,,,,13.093901,42.79336,,,,,,,,,,,,,,,,,,
Hanson2016_941,Ocriculum,Otricoli,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.47655,42.422887,,,,,,,,,,,,,,,,,,
Hanson2016_942,Ostra,Unknown,Italia (VI Umbria and Ager Gallicus),Italy,,,,,13.157975,43.61335,,,,,,,,,,,,,,,,,,
Hanson2016_943,Pisaurum,Pesauro,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.909749,43.91017,,,,,,,,,,,,,,,,,,
Hanson2016_944,Pitinum Mergens,Cagli,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.648462,43.546441,,,,,,,,,,,,,,,,,,
Hanson2016_945,Pitinum Pisaurense,Macerata Feltria,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.441276,43.803909,,,,,,,,,,,,,,,,,,
Hanson2016_946,Plestia,Colfiorito,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.889556,43.027667,,,,,,,,,,,,,,,,,,
Hanson2016_947,Sarsina,Sarsina,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.143099,43.918666,,,,,,,,,,,,,,,,,,
Hanson2016_948,Sena Gallica,Senigallia,Italia (VI Umbria and Ager Gallicus),Italy,,,,,13.218024,43.715014,,,,,,,,,,,,,,,,,,
Hanson2016_949,Sentinum,Sentino,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.852965,43.42179,,,,,,,,,,,,,,,,,,
Hanson2016_950,Septempeda,S. Severino Marche,Italia (VI Umbria and Ager Gallicus),Italy,,,,,13.197841,43.235641,,,,,,,,,,,,,,,,,,
Hanson2016_951,Sestinum,Sestino,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.298883,43.710612,,,,,,,,,,,,,,,,,,
Hanson2016_952,Spoletium,Spoleto,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.736833,42.734216,,,,,,,,,,,,,,,,,,
Hanson2016_953,Suasa,Castelleone di Suasa,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.983986,43.623375,,,,,,,,,,,,,,,,,,
Hanson2016_954,Tadinae,S. Antonio della Rasina,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.786046,43.230265,,,,,,,,,,,,,,,,,,
Hanson2016_955,Tuder,Todi,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.406448,42.781909,,,,,,,,,,,,,,,,,,
Hanson2016_956,Tuficum,Borgo Tufico,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.997564,43.345836,,,,,,,,,,,,,,,,,,
Hanson2016_957,Urvinum Hortense,Collemancio,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.522032,42.985186,,,,,,,,,,,,,,,,,,
Hanson2016_958,Urvinum Mataurense,Urbino,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.636848,43.723884,,,,,,,,,,,,,,,,,,
Hanson2016_959,Vettona,Bettona,Italia (VI Umbria and Ager Gallicus),Italy,,,,,12.484618,43.012888,,,,,,,,,,,,,,,,,,
Hanson2016_960,Alsium,Palo,Italia (VII Etruria),Italy,,,,,12.1,41.933333,,,,,,,,,,,,,,,,,,
Hanson2016_961,Arna,Unknown,Italia (VII Etruria),Italy,,,,,12.486048,43.127841,,,,,,,,,,,,,,,,,,
Hanson2016_962,Arretium,Arezzo,Italia (VII Etruria),Italy,,,,,11.881301,43.463409,,,,,,,,,,,,,,,,,,
Hanson2016_963,Baccanae,Baccanae?,Italia (VII Etruria),Italy,,,,,12.367302,42.119115,,,,,,,,,,,,,,,,,,
Hanson2016_964,Blera,Bieda,Italia (VII Etruria),Italy,,,,,12.0325,42.273333,,,,,,,,,,,,,,,,,,
Hanson2016_965,Caere,Cerveteri,Italia (VII Etruria),Italy,,,,,12.093463,41.993778,,,,,,,,,,,,,,,,,,
Hanson2016_966,Capena,Civitcola,Italia (VII Etruria),Italy,,,,,12.541739,42.142672,,,,,,,,,,,,,,,,,,
Hanson2016_967,Castrum Novum (Italia (VII Etruria)),Torre Chiaruccia,Italia (VII Etruria),Italy,,,,,11.833334,42.033334,,,,,,,,,,,,,,,,,,
Hanson2016_968,Centumcellae,Cittavecchia,Italia (VII Etruria),Italy,,,,,11.796814,42.09118,,,,,,,,,,,,,,,,,,
Hanson2016_969,Clusium,Chiusi,Italia (VII Etruria),Italy,,,,,11.949005,43.016697,,,,,,,,,,,,,,,,,,
Hanson2016_970,Cortona,Cortona,Italia (VII Etruria),Italy,,,,,11.985527,43.274476,,,,,,,,,,,,,,,,,,
Hanson2016_971,Cosa,Ansedonia,Italia (VII Etruria),Italy,,,,,11.289618,42.413185,,,,,,,,,,,,,,,,,,
Hanson2016_972,Faesulae,Fiesole,Italia (VII Etruria),Italy,,,,,11.293835,43.808079,,,,,,,,,,,,,,,,,,
Hanson2016_973,Falerii Novi,Civita Castellana,Italia (VII Etruria),Italy,,,,,12.411516,42.28884,,,,,,,,,,,,,,,,,,
Hanson2016_974,Ferentum,Ferento,Italia (VII Etruria),Italy,,,,,12.132177,42.48859,,,,,,,,,,,,,,,,,,
Hanson2016_975,Fidenae,Fidene,Italia (VII Etruria),Italy,,,,,12.515431,41.982054,,,,,,,,,,,,,,,,,,
Hanson2016_976,Florentia,Firenze,Italia (VII Etruria),Italy,,,,,11.253807,43.770972,,,,,,,,,,,,,,,,,,
Hanson2016_977,Forum Cassii,Forum Cassii?,Italia (VII Etruria),Italy,,,,,12.077133,42.331568,,,,,,,,,,,,,,,,,,
Hanson2016_978,Fregenae,Fregenae,Italia (VII Etruria),Italy,,,,,12.193359,41.85328,,,,,,,,,,,,,,,,,,
Hanson2016_979,Graviscae,Porto Clementino,Italia (VII Etruria),Italy,,,,,11.710278,42.212778,,,,,,,,,,,,,,,,,,
Hanson2016_980,Heba,Magliano,Italia (VII Etruria),Italy,,,,,11.295279,42.592176,,,,,,,,,,,,,,,,,,
Hanson2016_981,Horta,Orte,Italia (VII Etruria),Italy,,,,,12.386423,42.460326,,,,,,,,,,,,,,,,,,
Hanson2016_982,Luca,Lucca,Italia (VII Etruria),Italy,,,,,10.50603,43.845012,,,,,,,,,,,,,,,,,,
Hanson2016_983,Lucus Feroniae,Unknown,Italia (VII Etruria),Italy,,,,,12.596872,42.129717,,,,,,,,,,,,,,,,,,
Hanson2016_984,Luna,Luni,Italia (VII Etruria),Italy,,,,,10.022101,44.062217,,,,,,,,,,,,,,,,,,
Hanson2016_985,Nepet,Nepi,Italia (VII Etruria),Italy,,,,,12.347835,42.241889,,,,,,,,,,,,,,,,,,
Hanson2016_986,Perusia,Perugia,Italia (VII Etruria),Italy,,,,,12.388791,43.111742,,,,,,,,,,,,,,,,,,
Hanson2016_987,Pisae,Pisa,Italia (VII Etruria),Italy,,,,,10.40074,43.714368,,,,,,,,,,,,,,,,,,
Hanson2016_988,Pistorium,Pistoia,Italia (VII Etruria),Italy,,,,,10.916667,43.933333,,,,,,,,,,,,,,,,,,
Hanson2016_989,Pitulum,Umbertide,Italia (VII Etruria),Italy,,,,,12.327429,43.305119,,,,,,,,,,,,,,,,,,
Hanson2016_990,Portus,Fuimicino,Italia (VII Etruria),Italy,,,,,12.266667,41.779167,,,,,,,,,,,,,,,,,,
Hanson2016_991,Pyrgi,S. Severa,Italia (VII Etruria),Italy,,,,,11.963414,42.015225,,,,,,,,,,,,,,,,,,
Hanson2016_992,Roma,Rome,Italia (VII Etruria),Italy,,,,,12.485098,41.892777,,,,,,,,,,,,,,,,,,
Hanson2016_993,Rusellae,Roselle,Italia (VII Etruria),Italy,,,,,11.159234,42.827387,,,,,,,,,,,,,,,,,,
Hanson2016_994,Saena,Sienna,Italia (VII Etruria),Italy,,,,,11.330514,43.318661,,,,,,,,,,,,,,,,,,
Hanson2016_995,Saturnia,Saturnia,Italia (VII Etruria),Italy,,,,,11.504827,42.666255,,,,,,,,,,,,,,,,,,
Hanson2016_996,Statonia,Poggio Buco?,Italia (VII Etruria),Italy,,,,,12.279127,42.520675,,,,,,,,,,,,,,,,,,
Hanson2016_997,Suana,Sovana,Italia (VII Etruria),Italy,,,,,11.64704,42.658622,,,,,,,,,,,,,,,,,,
Hanson2016_998,Sutrium,Sutri,Italia (VII Etruria),Italy,,,,,12.224259,42.241269,,,,,,,,,,,,,,,,,,
Hanson2016_999,Tarquinii,Tarquinia,Italia (VII Etruria),Italy,,,,,11.758011,42.254051,,,,,,,,,,,,,,,,,,
Hanson2016_1000,Tifernum Tiberinum,Città di Castello,Italia (VII Etruria),Italy,,,,,12.243968,43.460874,,,,,,,,,,,,,,,,,,
Hanson2016_1001,Tuscana,Tuscania,Italia (VII Etruria),Italy,,,,,11.872307,42.417272,,,,,,,,,,,,,,,,,,
Hanson2016_1002,Veii,Veio,Italia (VII Etruria),Italy,,,,,12.395451,42.021684,,,,,,,,,,,,,,,,,,
Hanson2016_1003,Vetulonia,Vetulonia,Italia (VII Etruria),Italy,,,,,10.971111,42.859444,,,,,,,,,,,,,,,,,,
Hanson2016_1004,Visentium,Monte Bisenzio,Italia (VII Etruria),Italy,,,,,11.871512,42.569711,,,,,,,,,,,,,,,,,,
Hanson2016_1005,Volaterra,Volterra,Italia (VII Etruria),Italy,,,,,10.858256,43.402179,,,,,,,,,,,,,,,,,,
Hanson2016_1006,Volsinii Novi,Bolsena,Italia (VII Etruria),Italy,,,,,12.02671,42.737752,,,,,,,,,,,,,,,,,,
Hanson2016_1007,Vulci,Volci,Italia (VII Etruria),Italy,,,,,11.631667,42.418889,,,,,,,,,,,,,,,,,,
Hanson2016_1008,Ariminum,Rimini,Italia (VIII Aemilia),Italy,,,,,12.566257,44.060779,,,,,,,,,,,,,,,,,,
Hanson2016_1009,Bononia,Bologna,Italia (VIII Aemilia),Italy,,,,,11.342381,44.494599,,,,,,,,,,,,,,,,,,
Hanson2016_1010,Brixellum,Brescello,Italia (VIII Aemilia),Italy,,,,,10.516667,44.9,,,,,,,,,,,,,,,,,,
Hanson2016_1011,Caesena,Cesena,Italia (VIII Aemilia),Italy,,,,,12.239124,44.13876,,,,,,,,,,,,,,,,,,
Hanson2016_1012,Claterna,Ozzano dell'Emilia,Italia (VIII Aemilia),Italy,,,,,11.470525,44.443585,,,,,,,,,,,,,,,,,,
Hanson2016_1013,Cremona,Cremona,Italia (VIII Aemilia),Italy,,,,,10.02297,45.134868,,,,,,,,,,,,,,,,,,
Hanson2016_1014,Faventia,Faenza,Italia (VIII Aemilia),Italy,,,,,11.882989,44.285348,,,,,,,,,,,,,,,,,,
Hanson2016_1015,Fidentia,Fidenza,Italia (VIII Aemilia),Italy,,,,,10.066667,44.866667,,,,,,,,,,,,,,,,,,
Hanson2016_1016,Forum Cornelii,Imola,Italia (VIII Aemilia),Italy,,,,,11.713988,44.352373,,,,,,,,,,,,,,,,,,
Hanson2016_1017,Forum Livii,Forli,Italia (VIII Aemilia),Italy,,,,,12.040433,44.221874,,,,,,,,,,,,,,,,,,
Hanson2016_1018,Forum Popili (Italia (VIII Aemilia)),Forlimpopoli,Italia (VIII Aemilia),Italy,,,,,12.126752,44.18877,,,,,,,,,,,,,,,,,,
Hanson2016_1019,Mutina,Modena,Italia (VIII Aemilia),Italy,,,,,10.92522,44.64708,,,,,,,,,,,,,,,,,,
Hanson2016_1020,Parma,Parma,Italia (VIII Aemilia),Italy,,,,,10.327894,44.800946,,,,,,,,,,,,,,,,,,
Hanson2016_1021,Placentia,Piacenza,Italia (VIII Aemilia),Italy,,,,,9.693115,45.052388,,,,,,,,,,,,,,,,,,
Hanson2016_1022,Ravenna,Ravenna,Italia (VIII Aemilia),Italy,,,,,12.204444,44.416667,,,,,,,,,,,,,,,,,,
